索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,籍貫,作品,相關成語,人物組合,生僻度,簡述,記載年,記載年備註,wiki異名,備注
7480,劉仁,考侯仁|仁,40210,,,,,,,,,考,0,0,,,,,,西漢,,,,,1,劉熊渠子,,,,
7481,劉敞 (舂陵侯),敞,40210,,,,,,,,,,0,0,,,,,,西漢,,,,,3,劉仁子，值王莽篡位國除,,,,
7482,劉外,節侯少子外|外,40210,,,,,,,,,,0,0,,,,,,西漢,,,,,,劉買幼子，鬰林太守,,,,
7483,劉回,鉅鹿都尉回|回,40210,,,,,,,,,,0,0,,,,,,西漢,,,,,,劉外子，劉秀爺,,,,
7484,劉欽 (南頓縣令),南頓令欽|欽|南頓君,40210,,,,,,,,,,0,3,,,,,,西漢,,,,,,劉回子，劉秀父，早死,,,,
7485,樊重,樊重,40210,,,,,,君雲,,,,0,0,,,,,,西漢|東漢,湖陽,,,,,劉秀姥爺,,,,
7486,樊嫻都,樊重女,40210,,1,樊歸都,,,,,,,0,22,,,,,,西漢|新朝,,,,,,劉秀母,,,,
7487,劉縯,縯|劉伯升|伯升|劉縯|大司徒|齊武公|齊武王,40210,,,,,,伯升,,,,0,23,,,,,,新朝|玄漢,,,,,,劉秀大哥，發動舂陵兵反莽，淯陽之戰破新軍圍宛城，被排擠立為玄漢大司徒，為劉稷求情牽連被斬,,,,
7488,劉仲 (魯王),仲|魯哀公,40210,,,,,,,,,哀,0,22,,,,,,新朝,,,,,,劉秀二哥，小長安之戰被莽軍殺,,,,
7489,劉良 (趙王),良|族父良|叔父良|廣陽王|趙王良|趙公|趙孝公良,40210,,,,,,次伯,,,孝,0,41,,,,,,新朝|玄漢|東漢,,,,,,劉秀叔父及撫養者，玄漢國三老，投光武，與張邯爭道被鮑永劾，臨死托光武赦趙熹,,,,
7490,劉元 (公主),元,40210,,1,,,,,,,,0,22,,,,,,新朝,,,,,,劉秀二姐，鄧晨妻，小長安之戰為救劉秀劉伯姬被莽軍殺,,,,
7491,鄧晨,鄧晨|晨,40210,,,,,,偉卿,,,惠,0,49,,,,,,新朝|東漢,新野,,,,,娶劉元，入舂陵軍,,,,
7492,蔡少公,蔡少公|少公,40210,,,,,,,,,,0,0,,,,,,新朝,穰,,,,,言劉秀當為天子,,,,
7493,李守,李守|守,40210,,,,,,,,,,0,22,,,,,,新朝,宛,,,,1,新朝宗卿師，言劉氏當興李氏為輔,,,,
7494,李通 (固始侯),通|李通|西平王|固始侯|固始,40210,,,,,,次元,,,,0,42,,,,,,新朝|玄漢|東漢,,,,,,東漢開國功臣，妻劉伯姬，李守子，玄漢柱天大將軍，鎮荊州，光武衛尉、前將軍、大司空，戰後參議國家大事,,,,
7495,李軼,軼|李軼|舞陰王|季文,40210,,,,,,季文,,,,0,25,,,,,,新朝|玄漢,,,,,,李通從弟，入舂陵軍，玄漢五威中郎將，昆陽之戰五威將軍，求援十三騎，勸更始帝並殺劉縯，鎮撫關東，守洛陽，與馮異通書暗投劉秀，劉秀使事露被朱鮪刺殺,,,,
7496,梁丘賜,梁丘賜|賜,40210,,,,,,,,,,0,23,,,,,,新朝,,,,,,新朝前隊屬正，小長安之戰敗漢軍，被漢軍下江兵斬,,,,
7497,劉嘉 (順陽侯),族人嘉|嘉|漢中王|漢中王嘉,40211,,,,,,孝孫,,,,0,39,,,25,27,劉嘉,新朝|玄漢,,,,,,劉仁孫，招說綠林軍，玄漢封漢中王，收服延岑，更始敗後占據漢中，延岑反時被敗，復與李寶破之，因鄧禹降光武,,,,
7498,劉伯姬,伯姬|寧平公主,40211,,1,,,,,,,,0,0,,,,,,新朝|東漢,,,,,,劉秀妹，嫁李通,22,,,
7601,更始帝,淮陽王|玄|更始將軍|更始|陛下|聖公|淮陽王|畏威侯|長沙王,40301,,,劉玄,,,聖公,,,,0,25,,,23,25,玄漢,,,,,,,綠林軍擁立的更始皇帝，滅新朝，委政趙萌，張卬叛變後奔趙萌，敗降于赤眉，被謝祿縊殺,,,,
7602,史諶,史湛|史諶|諶,40302,,,,,,,,,,0,23,,,,,,新朝,杜陵,,,,3,新朝更始將軍，史良娣族人，女為皇后，率囚徒抵抗更始軍，眾散走，王莽敗後投玄漢被處死,,,,
7603,史皇后,史湛女|皇后,40302,,1,,,,,,,,0,23,,,,,,新朝,,,,,,王莽第二任皇后,,,,
7604,岑彭,岑彭|彭|歸德侯|征南公,40302,,,,,,君然,,,,0,35,,,,,,新朝|玄漢|東漢,,,,雲臺二十八將,,新朝棘陽守長，守宛城敗降漢，玄漢朱鮪校尉，光武廷尉、征南大將軍、益州牧，勸降朱鮪，討鄧奉董訢，擊秦豐斬首九萬，擊破田戎，荊門之戰敗田戎，廣都大破蜀，被公孫述刺殺,,,,
7605,嚴說,嚴說,40302,,,,,,,,,,0,0,,,,,,新朝,,,,,3,新朝前對貳，甄阜副手，守宛城敗，嚴尤弟,23,,,
7606,馮異,馮異|異|大樹將軍|將軍|夏陽節侯,40303,,,,,,公孫,,,節,0,34,,,,,,新朝|東漢,,,失之東隅收之桑榆,雲臺二十八將,,新朝潁川郡掾，劉秀主簿，寬慰其思兄情，流亡時抱薪上豆粥麥飯，征王郎偏將軍，受士卒擁戴，拜孟津將軍，統兵拒洛陽，通書勸降李軼，華陰擊赤眉，拜征西大將軍，崤底之戰敗赤眉，平關中寇，治關中大善，征隗純途中死,,,,
7607,苗萌,苗萌|萌,40303,,,,,,,,,,0,0,,,,,,新朝|玄漢,,,,,3,新朝父城長，被馮異忽悠率五縣降漢,23,,,
7608,申屠建,申徒建|建|申屠建|平氏王,40303,,,,,,,,,,0,25,,,,,,玄漢,,,,,,玄漢繡衣御史、西屏大將軍，示意更始帝殺劉縯，攻武關，入長安，斬王憲，欲叛變被斬,,,,
7609,樊宏,樊宏|壽張恭侯|宏|壽張侯|特進,40303,,,,,,,,,敬,0,51,,,,,,東漢,,,,,,漢光武帝舅，提醒申屠建欲殺之，光武光祿大夫，謙柔畏慎，首倡夫妻同穴不同棺,,,,謚恭為司馬光避諱
7610,劉稷,劉稷|稷,40303,,,,,,,,,,0,23,,,,,,新朝,,,,,,劉縯部將，舂陵族人，更始帝欲拜為抗威將軍拒受，牽連劉縯俱斬,,,,
7611,劉賜 (安成侯),光祿勳賜|大司徒|大司徒賜|丞相|賜|宛王|宛王賜|慎侯,40303,,,,,,子琴,,,,0,52,,,,,,玄漢|東漢,,,,,,劉利孫，玄漢光祿勛、大司徒、丞相、前大司馬，力諫劉秀徇河北，修長安宮室，鎮撫關東，迎還更始親屬，降光武,,,,
7612,西門君惠,西門君惠,40304,,,,,,,,,,0,23,,,,,,西漢|新朝,,,,,1,西漢新朝道士，王涉門客，告王涉劉氏復興者為劉秀(劉歆)，事覺被殺,,,,
7613,王涉,王涉|涉,40304,,,,,,,,,,0,23,,,,,,新朝,,,,,,王根子，新朝衛將軍，謀劫莽降漢，事發自殺,,,,
7614,孫伋,孫伋|伋,40304,,,,,,,,,,0,0,,,,,,新朝,,,,,3,新朝司中大贅，謀劫莽降漢，後告密,23,,,
7615,隗崔,隗崔|崔,40304,,,,,,,,,,0,24,,,,,,新朝|玄漢,,,,,2,隗囂叔父，新朝成紀人，起兵應漢，為白虎將軍，隗囂告發其叛心被更始誅,,,,
7616,隗義,隗義|義,40304,,,,,,,,,,0,24,,,,,,新朝|玄漢,,,,,3,隗崔兄，新朝成紀人，起兵應漢，為左將軍，隗囂告發其叛心被更始誅,,,,
7617,楊廣 (漢朝),楊廣|春卿|廣,40304,,,,,,春卿,,,,0,32,,,,,,新朝|隗囂,,,,,,新朝上邽人，起兵應漢，隗囂大將軍，破赤眉軍，馬援書之使勸隗囂而不答,,,,
7618,周宗 (東漢),周宗,40304,,,,,,,,,,0,0,,,,,,新朝|隗囂|東漢,,,,,,新朝冀人，起兵應漢，隗囂大將軍，略陽之戰破吳漢，立隗純為王，落門之戰敗後降漢,23,,,
7619,鎮戎大尹李育,李育,40304,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝鎮戎大尹，被隗崔等殺,,,,
7620,隗囂,囂|隗囂|西州|將軍|隗將軍|將軍|大王|季孟|朔寧王|隗王,40304,,,,,,季孟,,,,0,33,,,26,33,隗囂,新朝|玄漢|東漢|成家,,,,,,新朝起兵應漢，為上將軍，玄漢右將軍，告發隗崔隗義欲叛，封御史大夫，叛變更始被圍宅第，潰圍歸天水，割據隴右，自稱西州上將軍，敗馮愔受光武封西州大將軍，反漢投公孫述，略陽之戰敗投楊廣，病餓怒而死,,,,
7621,方望,方望|望,40304,,,,,,,,,,0,25,,,,,,新朝|玄漢|劉嬰,,,,,,新朝平陵人，起兵應漢，隗囂屬下，為軍師，勸隗囂勿投更始不聽，以書辭謝而去，立劉嬰於臨涇，被李松斬,,,,
7622,雍州牧陳慶,陳慶,40304,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝雍州牧，被隗囂等殺,,,,
7623,王向,王向,40304,,,王旬,,,,,,,0,23,,,,,,新朝,,,,,,王譚幼子，新朝安定大尹，被隗囂等殺,,,,
7624,公孫述,公孫述|述|蜀王|子陽|公孫|公孫子陽|陛下,40304,,,,,,子陽,,,,0,36,,,25,36,成家,,茂陵,,修飾邊幅|妄自尊大,,,漢哀帝時郎，新朝清水長、導江卒正，偽稱蜀郡太守殺宗成王岑並其眾，綿竹敗更始軍後自立蜀王，受李熊諫稱帝，刺殺來歙、岑彭，拒不降漢，被吳漢滅族,,,,
7625,宗成,宗成|成,40304,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝南陽人，起兵殺宋遵以應漢，被公孫述殺,,,,
7626,王岑,王岑,40304,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝商縣人，起兵殺宋遵以應漢，被公孫述殺,,,,
7627,宋遵,宋遵,40304,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝庸部牧，被宗成王岑殺,,,,
7628,劉望,鍾武侯|劉望|望,40304,,,劉聖,,,,,,,0,23,,,23,23,劉望,,,,,,,劉發後裔，稱帝共二月，嚴尤陳茂歸之，被劉信斬於汝南,,,,
7629,李松 (漢朝),李松|丞相|丞相松|松,40305,,,,,,,,,,0,25,,,,,,玄漢,,,,,,玄漢丞相司直，李通從弟，攻武關，入長安，諫更始封王，升丞相秉內政，破臨涇劉嬰，大敗於赤眉，被赤眉活捉,,,,
7630,鄧曄,鄧曄|曄,40305,,,,,,,,,,0,0,,,,,,新朝|玄漢|東漢,,,,,,新朝析人，起兵響應玄漢破武關、敗九虎，開武關迎漢兵，入長安，玄漢執金吾，圍隗囂第,23,,,曄應為上下結構
7631,于匡,于匡,40305,,,,,,,,,,0,0,,,,,,新朝|玄漢|東漢,,,,,,新朝析人，起兵響應玄漢破武關、敗九虎，開武關迎漢兵，入長安,23,,,
7632,朱萌,朱萌,40305,,,,,,,,,,0,0,,,,,,新朝,,,,,3,新朝武關都尉，降鄧曄于匡,23,,,
7633,宋綱,宋綱,40305,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝右隊大夫，被鄧曄于匡殺,,,,
7634,陳翬,陳翬,40305,,,,,,,,,,0,0,,,,,,新朝,,,,,3,王莽九虎之一，敗於鄧曄于匡後守京師倉,23,,,
7635,王憲 (新朝),王憲|憲,40305,,,,,,,,,,0,23,,,,,,新朝,,,,,,新朝弘農掾，隨鄧曄為校尉入左馮翊，得王莽首，自稱漢大將軍，霸占淫亂皇宮，被斬,,,,
7636,韓臣,韓臣,40305,,,,,,,,,,0,0,,,,,,玄漢,,,,,3,李松偏將軍，擊波水將軍,23,,,
7637,波水將軍,波水將軍,40305,,,,,融,,,,,0,23,,,,,,新朝,,,,,3,新朝波水將軍，被韓臣殺,,,,
7638,王林 (西漢),王林,40305,,,,,,,,,,0,23,,,,,,新朝,,,,,,王舜幼子，莽敗時守城拒更始軍,,,,
7639,䠠惲,䠠惲,40305,,,,,,,,,,0,23,,,,,,新朝,,,,,3,新朝中常侍，莽敗時守城拒更始軍，戰死,,,,䠠音赤
7640,朱弟,朱弟,40305,,,,,,,,,,0,0,,,,,,新朝,,,,,3,長安城中少年，莽敗時放火打砸搶，引發孝平王皇后自焚,23,,,
7641,張魚,張魚,40305,,,,,,,,,,0,0,,,,,,新朝,,,,,3,長安城中少年，莽敗時放火打砸搶，引發孝平王皇后自焚,23,,,
7642,王莽天文郎,天文郎,40305,,,,,,,,,,0,0,,,,,,新朝,,,,,4,王莽敗時為擺天象祭拜,23,,,
7643,王睦,侍中睦,40305,,,,,,,,,,0,23,,,,,,新朝,,,,,,王邑子，莽敗時欲逃跑被父叱回，守莽共死,,,,
7644,杜吳,杜吳,40305,,,,,,,,,,0,0,,,,,,新朝,,,,,1,新朝商人，殺王莽,23,,,
7645,公賓就,公賓就,40305,,,,公賓,,,,,,0,0,,,,,,新朝|玄漢,東海,,,,,新朝校尉，斬莽首送更始帝,23,,,
7646,趙萌,趙萌|萌,40305,,,,,,,,,,0,0,,,,,,玄漢,,,,,,更始帝岳父，玄漢將軍、右大司馬，入長安，秉內政，專權，張卬叛變後更始奔之,23,,,
7647,劉信 (汝陰侯),劉信|信|汝陰王,40306,,,,,,,,,,0,0,,,,,,玄漢|東漢,,,,,,玄漢奮威大將軍，殺劉望，劉顯子劉賜侄,23,,,
7648,更始帝使者,使者|使君,40306,,,,,,,,,,0,0,,,,,,玄漢,,,,,4,玄漢使者，收上谷太守印綬,23,,,
7649,耿況,耿況|況|牟平侯|牟平烈侯,40306,,,,,,俠游,,,烈,0,36,,,,,,新朝|東漢,扶風,,,,,新朝上谷太守，於廣阿投劉秀擊王郎，拜大將軍，拒絕與彭寵共反,,,,
7650,寇恂,寇恂|功曹|恂|寇君,40306,,,,,,子翼,,,,0,36,,,,,,東漢,,,,雲臺二十八將,,上谷太守功曹，拒絕上交印綬給玄漢，勸耿況同劉秀抗王郎，於廣阿投劉秀，拜偏將軍，拜河內太守、行大將軍事，比於蕭何，光武潁川太守、執金吾，與賈復不合光武勸解，潁川盜望風而降，百姓親附，殺使降高峻,,,,
7651,彭寵,彭寵|寵|燕王|大王|伯通,40306,,,,,,伯通,,,,0,29,,,27,29,彭寵,新朝|玄漢|東漢,宛,,,,,彭宏子，亡命漁陽，玄漢偏將軍、行漁陽太守事，於廣阿投劉秀擊王郎，拜大將軍，反漢擊朱浮，自立為燕王，被子密綁架後殺,,,,
7652,吳漢,吳漢|漢|廣平侯|大司馬|廣平忠侯|吳公,40306,,,,,,子顏,,,,0,44,,6.18,,,,東漢,宛,,差強人意,雲臺二十八將,,亡命漁陽，玄漢拜安樂令，勸彭寵助劉秀擊王郎，殺大將趙閎，於廣阿投劉秀，拜偏將軍，以大將軍發幽州突騎，光武大司馬，廣樂之戰破蘇茂周建，拔朐斬董憲龐萌，參與荊門之戰，破公孫述，血洗成都，斬反賊史歆楊偉,,,吳漢 (漢朝),
7653,韓鴻,韓鴻,40306,,,,,,,,,,0,0,,,,,,玄漢,漁陽鄉,,,,3,玄漢使者，拜彭寵吳漢官,23,,,
7654,李憲 (新朝),李憲|淮南王,40306,,,,,,,,,,0,30,,,27,30,李憲,,潁川,,,,,新朝廬江連率，新滅後割據廬江九城稱帝，被馬成捕,,,,
7655,劉永 (新朝),永|梁王|梁王永|劉永,40306,,,,,,,,,,0,27,,,25,27,劉永梁國,,,,,,,劉立子，更始帝封梁王，割據東方拜佼彊、董憲、張步為將軍，在睢陽稱帝，被蓋延馬武等破,,,,
7656,鄧禹,鄧禹|禹|酇侯|司徒|梁侯|高密侯|高密|高密侯禹|高密元侯,40307,,,,,,仲華,,,元,2,58,,,,,,東漢,南陽,,,雲臺二十八將,,杖策追劉秀，流亡時熱火，拜前將軍圖并關中，薦寇恂守河內，攻定河東，光武大司徒，百姓望風歸之，葬更始帝於霸陵，擊赤眉反被敗，湖縣之戰敗於赤眉降為右將軍，戰後參議國家大事，漢明帝太傅,,,,
7657,耿純,耿純|純|東光侯|東光成侯,40307,,,,,,伯山,,,成,0,36,,,,,,玄漢|東漢,宋子,,,雲臺二十八將,,玄漢騎都尉，母真定宗室女，劉楊外甥，征王郎時率宗族歸劉秀，拜前將軍，燒耿家盧舍以堅眾心，切諫劉秀稱帝，光武前將軍、東郡太守、太中大夫，誘殺劉楊，東郡盜賊望風而降,,,,
7658,趙繆王劉元,趙繆王,40307,,,,,元,,,,,0,0,,,,,,西漢,,,,,3,漢景帝七世孫,,,,
7659,劉林 (東漢),林,40307,,,,,,,,,,0,0,,,,,,王郎,,,,,,趙繆王劉元子，好任俠奇數，諫劉秀水淹赤眉不從，立王郎為帝,23,,,
7660,王郎,王郎|真子輿|郎|劉子輿|子輿,40307,,,王昌,,,,,,,0,24,,,23,24,王郎,,邯鄲,,,,,卜者，謊稱成帝子，建立趙漢，購劉秀十萬戶，敗於劉秀被斬,,,,
7661,立王郎李育,李育|育,40307,,,,,,,,,,0,0,,,,,,王郎,,,,,3,趙國大豪，共立王郎，被劉秀破於柏人,23,,,wiki有李育 (漢朝)
7662,立王郎張參,張參,40307,,,,,,,,,,0,0,,,,,,王郎,,,,,3,趙國大豪，共立王郎,23,,,
7663,劉祉,祉|定陶王|定陶王祉|族兄祉|城陽王,40308,,,,,終|祉,巨伯,,,,-7,35,,,,,,新朝|玄漢|東漢,,,,,,舂陵侯劉敞子，玄漢封定陶王，張卬事發後攜劉恭與更始匯合，投光武,,,,
7664,劉慶 (燕王),慶|燕王,40308,,,,,,翁敖,,,,0,25,,,,,,新朝|玄漢,,,,,,玄漢封燕王，劉仁子劉敞弟,,,,
7665,劉歙,歙|元氏王|族父歙|泗水王,40308,,,,,,經孫,,,,0,34,,,,,,新朝|玄漢|東漢,,,,,,劉秀族父，玄漢封元氏王，投光武,,,,
7666,胡殷,胡殷|隨王|殷,40308,,,,,,,,,,0,26,,,,,,玄漢,,,,,,玄漢尚書，叛變敗走更始帝，降光武路欲逃跑被宗廣斬,,,,
7667,宗佻,宗佻|潁陰王,40308,,,宋佻,,,,,,,0,0,,,,,,玄漢,,,,,,玄漢驃騎大將軍,24,,,
7668,尹尊,尹尊|郾王,40308,,,,,,,,,,0,0,,,25,26,尹尊,玄漢,,,,,,玄漢郾王，被賈復破降,24,,,
7669,更始趙夫人,趙萌女,40308,,1,,,,,,,,0,0,,,,,,玄漢,,,,,4,趙萌女，更始帝納為夫人，得寵,24,,,
7670,更始韓夫人,韓夫人,40308,,1,,,,,,,,0,0,,,,,,玄漢,,,,,5,更始帝夫人，嗜酒無禮，砸破書案,24,,,
7671,玄漢李淑,李淑,40308,,,,,,,,,,0,0,,,,,,玄漢,,,,,3,玄漢軍師將軍，諫更始帝停止趙萌專權，被囚,24,,,
7672,耿弇,弇|耿弇|將軍|大耿|好畤侯弇|好畤愍侯,40309,,,,,,伯昭,,,愍,3,58,,,,,,東漢,,,有志者事竟成,雲臺二十八將,,耿況子，建議聯合彭寵耿況擊王郎，於廣阿投劉秀，拜偏將軍，破王郎後諫劉秀不還朝脫離更始，以大將軍發幽州突騎，光武建威大將軍，夾擊赤眉，破張豐，祝阿臨淄之戰破張步，比於韓信，屠城三百,,,,
7673,投王郎孫倉,孫倉|倉,40309,,,,,,,,,,0,0,,,,,,王郎,,,,,3,耿弇從吏，降王郎,24,,,
7674,投王郎衛包,衛包|包,40309,,,,,,,,,,0,0,,,,,,王郎,,,,,3,耿弇從吏，降王郎,24,,,
7675,王霸 (漢朝),王霸|霸,40309,,,,,,元伯,,,,0,59,,,,,,東漢,潁川,,疾風知勁草,雲臺二十八將,,功曹令史，募人擊王郎不得，謊言河水冰堅可渡，斬王郎，光武騎都尉、討虜將軍、上古太守、捕虜將軍，垂惠之戰不救馬武破敌,,,,
7676,劉接,接,40309,,,,,,,,,,0,0,,,,,,王郎,,,,,,廣陽王劉嘉子，起兵響應王郎,24,,,
7677,白衣老父,白衣老父,40309,,,,,,,,,,0,0,,,,,,東漢,,,,,4,在下博城西為劉秀指路,24,,,
7678,任光,任光|光,40309,,,,,,伯卿,,,,0,29,,,,,,東漢,南陽,,,雲臺二十八將,,信都太守，不降王郎歸劉秀，勸止入城頭子路力子都軍，征王郎左大將軍，多做檄文,,,,
7679,邳彤,邳肜,40309,,,,,,偉君,,,,0,30,,,,,,東漢,信都,,,雲臺二十八將,,和戎(成)太守，不降王郎歸劉秀，征王郎後大將軍，藥王,,,,
7680,爰曾,城頭子路|爰曾,40309,,,,,,,,,,0,0,,,,,,新朝|玄漢,東平,,,,,河濟間聚眾二十萬,24,,,
7681,李忠 (東漢),李忠,40309,,,,,,仲都,,,,0,43,,,,,,玄漢|東漢,,,,雲臺二十八將,,信都都尉，征王郎右大將軍，劉秀使行太守事,,,,
7682,萬脩,萬脩,40309,,,,,,君游,,,,0,26,,,,,,玄漢|東漢,,,,雲臺二十八將,,信都令，征王郎偏將軍,,,,
7683,宗廣,宗廣|廣,40309,,,宋廣,,,,,,,0,0,,,,,,玄漢|東漢,南陽,,,,,征王郎領信都太守事，光武尚書，收降叛將馮愔，斬欲叛逃王匡、胡殷、成丹，光武令斬王梁而檻送京師,24,,,
7684,劉植 (漢朝),劉植|植,40309,,,,,,伯先,,,,0,26,,,,,,東漢,昌城,,,雲臺二十八將,,征王郎時歸劉秀，拜驍騎將軍，勸降真定王劉楊,,,,
7685,耿訢,訢,40309,,,,,,,,,,0,0,,,,,,東漢,,,,,3,耿純從弟，使燒耿家盧舍以堅征王郎心,24,,,
7686,劉楊,真定王楊|楊,40310,,,,,,,,,,0,26,,,,,,新朝|王郎|東漢,,,,,,常山王劉舜六世孫，十餘萬兵附王郎，劉植說降劉秀，其外甥女郭圣通嫁之，脖子生瘤造讖欲稱帝，耿純誅之,,,,
7687,郭聖通,郭氏|郭貴人|郭后|皇后|中山太后|沛太后|郭太后|太后,40310,,1,,,,,,,,6,52,,7.22,,,,東漢,,,,,,劉楊甥女，光武首任皇后，被廢,,,,
7688,王郎將李惲,李惲,40310,,,,,,,,,,0,24,,,,,,王郎,,,,,3,王郎將，被劉秀軍斬,,,,
7689,延岑,延岑|岑|汝寧王,40310,,,,,,叔牙,,,,0,36,,,,,,玄漢|東漢|秦豐|成家,南鄭,,,,,起兵據漢中，敗降漢中王劉嘉，復反漢敗之，大破逄安，割據藍田，敗走秦豐，敗走公孫述，為大司馬，被臧宮破奔成都，市橋敗吳漢，公孫述死後降漢被族滅,,,,
7690,賈復,賈復|復|執金吾|膠東侯|膠東|膠東剛侯|賈君,40310,,,,,,君文,,,剛,9,55,,,,,,東漢,南陽,,,雲臺二十八將,,漢中王劉嘉校尉，薦於劉秀為破虜將軍，光武都護將軍，被銅馬軍五校賊傷，破郾降尹尊暴氾，與寇恂不合光武勸解，戰後參議國家大事,,,,
7691,陳俊 (漢朝),陳俊|俊,40310,,,,,,子昭,,,,0,47,,,,,,東漢,南陽,,,雲臺二十八將,,漢中王劉嘉長史，薦於劉秀為安集掾，光武強弩將軍、強弩大將軍、泰山太守、琅邪太守，守百姓斷銅馬軍糧而破之，擊破張步，參與祝阿臨淄之戰，斬張步,,,,
7692,劉秀舍中兒,舍中兒,40310,,,,,,,,,,0,24,,,,,,東漢,,,,,4,劉秀侍從，犯法被祭遵格殺,,,,
7693,祭遵,祭遵|遵|潁陽成侯|祭征虜,40310,,,,,,弟孫,,,,0,33,,,,,,東漢,潁川,,廉約小心|克己奉公,雲臺二十八將,,劉秀軍市令，殺劉秀舍中兒，拜刺姦將軍，光武征虜將軍，平蘇況等賊，破張豐，病死光武傷之,,,,
7694,陳副,陳副,40310,,,,,,,,,,0,0,,,,,,東漢,,,,,3,劉秀主簿，諫止殺祭遵，光武騎都尉，徵劉楊閉門不納,24,,,
7695,路平,路平,40310,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢平帝上黨都尉，因鮑宣事欲殺鮑永未遂,3,,,
7696,鮑永,永|鮑永,40310,,,,,,君長,,,,0,42,,,,,,玄漢|東漢,,,,二鮑,,鮑宣子，牽連父事受茍諫保全，玄漢尚書仆射、行大將軍事，平青犢軍，守并州，知更始亡後降光武，為司隸校尉，劾奏趙王劉良爭道，哭更始，因妻叱狗而休之,,,,
7697,茍諫,茍諫,40310,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢平帝上黨太守，保全鮑永,3,,,
7698,田邑,田邑|邑,40310,,,,,,伯玉,,,,0,0,,,,,,玄漢|東漢,,,,,,玄漢上黨太守，新朝田豐子，約與馮衍共割據，守并州，後共降劉秀，光武上黨太守,24,,,
7699,閔業,閔業,40310,,,,,,,,,,0,0,,,,,,東漢,,,,,1,寇恂門下掾，勸耿況聯合劉秀擊王郎,24,,,
7700,蓋延,蓋延|延|虎牙|巨卿|安平侯,40310,,,,,,巨卿,,,,0,40,,,,,,東漢,,,,雲臺二十八將,,吳漢護軍，勸彭寵助劉秀擊王郎，殺大將趙閎，於廣阿投劉秀，拜偏將軍，光武虎牙大將軍，圍睢陽敗劉永及蘇茂佼彊周建，蘭陵之戰救賁休不利，當擊董憲被龐萌敗，受來歙遺言,,,,
7701,王梁,王梁|梁,40310,,,,,,君嚴,,,,0,38,,,,,,東漢,,,,雲臺二十八將,,狐奴令，勸彭寵助劉秀擊王郎，殺大將趙閎，於廣阿投劉秀，拜偏將軍，野王令，光武大司空，安輯魏郡等，屢違詔命貶中郎將，守箕關,,,王梁 (漢朝),
7702,吳漢用儒生,儒生|生,40310,,,,,,,,,,0,0,,,,,,東漢,,,,,4,贊劉秀貶王郎者，吳漢包裝以說服彭寵助劉秀,24,,,
7703,趙閎,趙閎,40310,,,,,,,,,,0,24,,,,,,王郎,,,,,3,王郎大將，被吳漢軍殺於薊,,,,
7704,景丹,景丹|丹,40310,,,,,,孫卿,,,,0,26,,,,,,玄漢|東漢,,,,雲臺二十八將,,上谷長史，合於漁陽軍擊王郎，於廣阿投劉秀，拜偏將軍，縱突騎敗倪宏，光武驃騎大將軍，病死,,,,
