索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,生僻度,簡述,記載年,記載年備註,備注
3005,申培,申公,30802,,0,申培公,,,,,,,-219,-135,,,,,,西漢,,儒家學者，楚元王中大夫，共同師從浮丘伯，趙綰、王臧師，武帝召見言治亂少說多做,,,
3006,穆生,穆生,30802,,,,,,,,,,0,0,,,,,,西漢,1,楚元王中大夫，共同師從浮丘伯，其孫楚王劉戊忘設醴酒而離去,-174,取楚王劉戊接任年,
3007,白生,白生,30802,,0,,,,,,,,0,0,,,,,,西漢,2,楚元王中大夫，共同師從浮丘伯,,,
3008,浮丘伯,浮丘伯,30802,,,,,,,,,,0,0,,,,,,齊國|秦朝|西漢,,儒家學者，楚元王老師,-221,取秦統一年,
3009,韋孟,韋孟,30802,,,圍,,,,,,,0,0,,,,,,西漢,,楚王劉戊太傅，勸諫不聽離去，曾任御史大夫,,,
3010,劉富,休侯富|休侯,30802,,,,,,,,,,0,-151,,,,,,西漢,,楚元王子，劉郢弟，勸諫侄劉戊,,,wiki作劉富 (西漢)
3011,張尚,張尚|尚,30802,,,,,,,,,,0,-154,,,,,,西漢,3,楚王劉戊相，勸諫停止反叛被殺,,,
3012,趙夷吾,趙夷吾|夷吾,30802,,,,,,,,,,0,-154,,,,,,西漢,2,楚王劉戊太傅，勸諫停止反叛被殺,,,
3013,趙相建德,趙相建德,30802,,,,,,,,,,0,-154,,,,,,西漢,3,趙王劉遂相，勸諫停止反叛被燒殺,,,
3014,王悍,王悍|悍,30802,,,,,,,,,,0,-154,,,,,,西漢,3,趙王劉遂內史，勸諫停止反叛被燒殺,,,
3015,劉駒,少子|吳王太子|吳太子駒|吳王子駒,30802,,,,,,,,,,-168,0,,,,,,西漢,,劉濞少子，七國之亂征兵年齡下限，駁回田祿伯分兵計策，敗走閩越,,,
3016,晁錯父,錯父|父,30803,,,,,,,,,,0,-154,,,,,,西漢,4,反對晁錯削藩，服毒自殺,,,
3017,中尉嘉,中尉嘉|中尉,30803,,,,,,,,,,0,0,,,,,,西漢,3,漢景帝令彈劾晁錯，騙其朝服腰斬,-154,,可能是復陽共侯陳嘉，剛侯陳胥子
3018,劉通,德侯通|劉通|宗正,30803,,,,,,,,,頃,-195,-152,,,,,,西漢,1,漢景帝宗正，劉喜孫，劉廣子，與袁盎赴吳勸降。七國之亂後景帝欲其續吳，竇太后不許。,,,
3019,鄧公,鄧公,30803,,,鄧先,,,,,,,0,0,,,,,,西漢,,漢景帝校尉，告之斬晁錯無益,,,
3020,趙涉,趙涉,30804,,,,,,,,,,0,0,,,,,,西漢,3,七國之亂為周亞夫獻策速抵洛陽抗吳，封護軍,-154,,
3021,韓頹當,弓高侯|韓頹當|將軍,30804,,,,,,,,,壯,-200,0,,,,,,匈奴|西漢,,韓王信子，文帝時歸降，景帝時參與平七國之亂,,,
3022,韓安國,韓安國|安國|大農,30804,,,,,,長孺,,,,0,-127,,,,,,西漢,,梁孝王將、內史，持重，七國之亂拒吳，勸梁王出逃犯羊勝、公孫詭，漢武帝御史大夫，以大農討伐閩越，和親派，代丞相跛腳未轉正，死灰復燃,,,
3023,張羽,羽,30804,,,,,,,,,,0,0,,,,,,西漢,3,張尚弟，梁孝王將，七國之亂拒吳,-154,,
3024,田祿伯,田祿伯,30804,,,,,,,,,,0,0,,,,,,西漢,,劉濞大將軍，獻策分兵不許,-154,,
3025,桓將軍,桓將軍,30804,,,,,,,,,,0,0,,,,,,西漢,3,劉濞少將，獻策速戰要沖，遭老將反對而不用,-154,,
3026,周丘,周丘,30804,,,,,,,,,,0,-154,,,,,,西漢,,劉濞門客，一夜得下邳三萬人，隨即擁兵十萬，病死,,,
3027,東甌王,東越|東甌,30804,,,,,,,,,,0,0,,,0,0,東甌,西漢,4,西漢某代東甌王，受漢賄派弟弟夷烏將軍騙殺劉濞,-154,,可能是騶昭襄、騶期、騶省
3028,路中大夫,路中大夫,30804,,,,,,,,,,0,-154,,,,,,西漢,1,劉將閭中大夫，因三國圍齊求救天子，歸來犧牲,,,
3029,曹奇,平陽侯,30804,,,,,,,,,簡,0,-153,,,,,,西漢,,曹窋子，七國之亂與欒布破齊,,,
3030,膠西王太后,太后,30804,,1,,,,,,,,0,-154,,,,,,西漢,4,劉卬太后，死於七國之亂,,,
3031,劉德,王太子德,30804,,,,,,,,,,0,-154,,,,,,西漢,3,劉卬太子，死於七國之亂,,,
3032,劉壽 (齊王),壽|懿王,30805,,,,,,,,,懿,0,-132,,,,,,西漢,,齊王，劉將閭子,,,
3033,公孫玃,公孫玃,30805,,,,,,,,,,0,0,,,,,,西漢,3,七國之亂後幫劉志游說梁孝王，得由濟北徙封菑川,-154,,
3034,衛綰,衛綰|綰,30805,,,建陵侯,,,,,,哀,0,-131,,,,,,西漢,,漢文帝稱長者，漢景帝御史大夫、丞相，善御車,,,
3035,劉廣 (德侯),德哀侯廣,30805,,,,,,,,,哀,-214,-185,,,,,,西漢,,劉濞弟，劉邦封德侯,,,
3036,劉端 (西漢),端|膠西王|膠西王端|膠西于王端,30805,,,,,,,,,于,0,-108,,,,,,西漢,,漢景帝七子，陽痿，同性戀,,,
3037,劉勝 (中山王),勝|中山王|中山王勝|中山靖王勝|中山靖王,30805,,,,,,,,,靖,-165,-113,,,,,,西漢,,漢景帝九子，劉備名義始祖，好酒色，子嗣百二十餘,,,
3038,劉榮 (臨江王),榮|皇太子|太子|臨江王|臨江王榮|栗太子,30805,,,,,,,,,,0,-148,,,,,,西漢,,漢景帝栗姬長子，第一位被廢皇太子，被郅都逼迫自殺,,,
3039,淮南王相,相,30805,,,,,,,,,,0,0,,,,,,西漢,,淮南王劉安相，七國之亂智阻劉安參與叛亂,-153,,
3040,蟲捷,曲城侯,30805,,,,,,,,,,0,0,,,,,,西漢,1,蟲達之子，七國之亂救淮南,-180,取蟲達死接任曲城侯年,
3041,公主,公主,30806,,1,,,,,,,,0,0,,,,,,西漢|匈奴,4,-152年和親軍臣單于,-152,,
3042,孝景薄皇后,薄氏女|皇后|薄氏,30806,,1,,,,,,,,0,-147,,,,,,西漢,,薄姬家族女，漢景帝元配皇后，第一位太子妃，第一位被廢皇后,,,
3043,臧兒,臧兒,30806,,1,平原君,,,,,,,0,0,,,,,,西漢,,臧荼孫女，與王仲生孝景王皇后，與田氏生田蚡，占卜送二女入宮,-202,取臧荼死年,
3044,王仲,王仲|仲,30806,,,,,,,,,,0,0,,,,,,西漢,,槐里平民，臧兒夫，生孝景王皇后，早逝,-202,取臧荼死年,
3045,王信 (西漢),信|王信|長君,30806,,,王長君|蓋侯,,,,,,靖,0,0,,,,,,西漢,,孝景王皇后兄，勸景帝寬恕梁孝王劉武殺袁盎事,-145,漢景帝中五年封蓋侯,
3046,孝景王皇后,兩女|長女|王夫人|皇后|王氏|長君弟|皇太后|王太后|太后,30806,,1,,王,娡,,,,,0,-126,,6.25,,,,西漢,,漢景帝第二任皇后，漢武帝生母,,,
3047,王兒姁,兩女|王夫人,30806,,1,王夫人,王,兒姁,,,,,0,0,,,,,,西漢,,漢景帝妃，孝景王皇后妹，生劉越等四子,-145,漢景帝中五年王信封蓋侯,王兒姁卒年早于漢景帝
3048,長陵田氏,長陵田氏,30806,,,,,,,,,,0,0,,,,,,西漢,4,臧兒改嫁夫，生田蚡,-202,取臧荼死年,
3049,田蚡,蚡|田蚡|武安侯|太尉蚡|太尉|丞相蚡|丞相|武安|武安侯蚡,30806,,,,,,,,,,0,-131,,,,,,西漢,,孝景王皇后弟，漢武帝舅、太尉、丞相，醜，殺灌夫竇嬰，被索命死,,,
3050,田勝 (漢周陽侯),勝|周陽侯,30806,,,,,,,,,,0,0,,,,,,西漢,1,臧兒子，田蚡弟,-141,取景帝崩封侯年,
3051,金王孫,金王孫|金氏,30806,,,,,,,,,,0,0,,,,,,西漢,,槐里平民，孝景王皇后前夫，因占卜大吉被迫離婚,-156,取劉徹生年,
3052,金俗,俗,30806,,1,修成君,,,,,,,0,0,,,,,,西漢,,金王孫與孝景王皇后女,-141,取漢武帝認親年,
3053,栗姬,栗姬,30806,,1,,,,,,,,0,-150,,,,,,西漢,,漢景帝妃，生長子劉榮，怒拒劉嫖，罵景帝老狗，被廢,,,
3054,劉嫖,長公主嫖|長公主|館陶公主|嫖|公主|竇太主|長主|大長公主|主|太主,30806,,1,堂邑長公主,劉,嫖,,,,,0,-116,,,,,,西漢,,漢文帝和竇皇后女，漢景帝姐，下嫁陳午，為漢景帝廣納後宮，晚年私通主人翁董偃,,,欒大-113年受寵，劉嫖應已死，或此事發生時間更早
3055,孝武陳皇后,女|太子妃|妃|皇后|陳皇后|后,30806,,1,陳阿嬌|阿嬌|陳嬌,陳,,,,,,0,0,,,,,,西漢,,陳午劉嫖女，漢武帝第一任皇后，金屋藏嬌，九千萬求子不得，千金買賦,-151,,
3056,劉舍,劉舍|桃侯|丞相舍,30807,,,桃哀侯,,,,,,哀|懿,0,-140,,,,,,西漢,,項襄子，漢景帝御史大夫、丞相,-150,,
3057,郅都,郅都|都|蒼鷹,30807,,,,,,,,,,0,0,,,,,,西漢,,漢景帝中尉、雁門太守，酷吏，整死劉榮被竇太后殺,-150,,
3058,賈夫人,賈姬,30807,,1,,,,,,,,0,0,,,,,,西漢,,漢景帝妃，生劉彭祖、劉勝，如廁被野豬襲擊,-150,,
3059,劉越 (廣川王),皇子越|廣川王|廣川惠王越,30807,,,,,,,,,惠,0,-136,,,,,,西漢,,漢景帝十子,,,
3060,劉寄,寄|膠東王|膠東康王寄|膠東康王|康王,30807,,,,,,,,,康,0,-121,,,,,,西漢,,漢景帝十二子，母王兒姁，欲響應淮南王安叛亂,,,
3061,宋宣公,宋宣公,30807,3,,,子,力,,,,,0,-729,,,-747,-729,宋國,,,宋國君主，不傳位給子而傳弟，後世形成之字型傳位,,,
3062,呂季主,呂季主,30807,,,,,,,,,,0,0,,,,,,西漢,3,漢景帝派遣與田叔共同查辦梁孝王刺殺袁盎案,-148,,
3063,軒丘豹,軒丘豹,30807,,,,,,,,,,0,0,,,,,,西漢,2,梁孝王劉武相，勸其別窩藏刺殺袁盎的羊勝、公孫詭,-148,,
3064,象,象,30807,3,,,,,,,,,0,0,,,,,,上古,,舜的同父異母弟，多次謀殺舜,,,wiki作象 (傳說人物)
3065,茅蘭,茅蘭,30807,,,,,,,,,,0,0,,,,,,西漢,3,梁孝王大夫，因刺殺袁盎事，勸其進宮藏在劉嫖處,-148,,
3066,劉乘,皇子乘|清河王|清河哀王乘,30808,,,,,,,,,哀,0,-136,,,,,,西漢,,漢景帝十三子,,,
3067,竇彭祖,南皮|彭祖,30808,,,南皮侯,,,,,,,0,-136,,,,,,西漢,,漢景帝奉常，竇長君子,,,
3068,匈奴王徐盧,匈奴王徐盧|徐盧,30808,,,容城侯,,,,,,,0,0,,,,,,匈奴|西漢,3,漢景帝時六匈奴王降漢，封侯，氣走周亞夫,-147,,匈奴七王：容城侯徐盧、桓侯賜、遒侯陸彊、易侯僕䵣、范陽侯范代、翕侯邯鄲
3069,劉舜,皇子舜|常山王|常山憲王舜|憲王,30808,,,,,,,,,憲,0,-114,,,,,,西漢,,漢景帝十四子,,,
3070,劉買 (梁王),買|梁王,30808,,,,,,,,,共|恭,0,-137,,,,,,西漢,,梁孝王劉武長子,,,
3071,劉明 (濟川王),明|濟川王|濟川王明,30808,,,,,,,,,,0,0,,,,,,西漢,,梁孝王劉武次子,-144,,
3072,劉彭離,彭離|濟東王,30808,,,,,,,,,,0,0,,,,,,西漢,,梁孝王劉武三子，愛好cos土匪搶劫殺人,-144,,
3073,劉定 (山陽王),定|山陽王,30808,,,,,,,,,哀,0,-136,,,,,,西漢,,梁孝王劉武四子,,,
3074,劉不識,不識|濟陰王|濟陰哀王,30808,,,,,,,,,哀,0,-143,,,,,,西漢,,梁孝王劉武五子,,,
3075,李廣,李廣|廣|飛將軍|前將軍廣,30809,,,,,,,,,,0,-119,,,,,,西漢,,漢文景武期間武將，飛將軍，愛士卒，漠北之戰因迷路貽誤戰機而自殺,,,生于-187至-179期間
3076,甯成,甯成,30810,,,,,,,,,,0,0,,,,,,西漢,,漢景帝時接班郅都為中尉，酷吏，寧見乳虎，無值甯成之怒,-144,,
3077,直不疑,直不疑|不疑,30810,,,塞侯,,,,,,信,0,-137,,,,,,西漢,,漢景帝衛尉、御史大夫，長者，未偷自認盜金，無兄被毀盜嫂。參與平七國之亂封塞侯,,,
3078,周亞夫子,亞夫子|子,30810,,,,,,,,,,0,0,,,,,,西漢,4,周亞夫子，為父置軍備陪葬，欠薪被告，被誣謀反,-143,,
3079,周亞夫子庸,庸,30810,,,,,,,,,,0,0,,,,,,西漢,4,幫周亞夫子置軍備陪葬，欠薪，誣其謀反,-143,,
3080,周亞夫廷尉,廷尉|吏,30810,,,,,,,,,,0,0,,,,,,西漢,4,審訊周亞夫謀反吏，稱地上不反也要在地下反,-143,,
3081,周亞夫夫人,夫人,30810,,1,,,,,,,,0,0,,,,,,西漢,4,周亞夫謀反被捕欲自殺，其夫人止之,-143,,
3201,董仲舒,董仲舒|仲舒,30901,,,,,,,,,,-179,-104,,,,,,西漢,,漢武帝策問取士，三年不窺園，罷黜百家，天人三策,,,
3202,周宣王,宣王,30901,3,,,姬,靜|靖,,,,宣,0,-782,,,-828,-782,西周,,,西周第11代君主，宣王中興,,,
3203,公儀休,公儀休,30901,3,,公儀子,姬,休,,,公儀,,0,0,,,,,,魯國,,魯穆公相，嗜魚不受,,,
3204,嚴助,莊助|助,30902,,,,,,義興,,,,0,-122,,,,,,西漢,,漢武帝中大夫、會稽太守，嚴忌子，發兵救東甌，因與劉安私交被處死,,,
3205,趙綰,趙綰|綰,30902,,,,,,,,,,0,-139,,,,,,西漢,,漢武帝御史大夫，申培弟子，上書不向竇太后請示被整死,,,
3206,王臧,王臧|臧,30902,,,,,,,,,,0,-139,,,,,,西漢,,漢武帝郎中令，申培弟子，上書不向竇太后請示被整死,,,
3207,老子,老,30902,3,,利貞|李耳|李聃|老聃,,,伯陽|聃,,,,0,0,,,,,,東周,,道家，可能為李耳、老萊子、太史儋,,,
3208,石奮,石奮|奮|萬石君,30903,,,,,,,,,,0,-124,,,,,,西漢,,劉邦中涓，姐姐石美人，景帝太子太傅，恭謹,,,
3209,石建,長子建|建,30903,,,,,,,,,,0,-123,,,,,,西漢,,漢武帝郎中令，石奮首子，恭謹,,,
3210,石慶,少子慶|慶|石慶|牧丘侯|丞相慶|牧丘恬侯,30903,,,牧丘侯,,,,,,恬,0,-103,,,,,,西漢,,漢武帝御史大夫、丞相，石奮四子，恭謹，架空丞相,,,
3211,許昌,柏至侯|許昌|丞相昌,30903,,,,,,,,,,0,0,,,,,,西漢,,漢武帝丞相，開國功臣許盎孫,-139,,wiki做許昌 (西漢丞相)
3212,陳午 (西漢),堂邑侯|陳午,30904,,,,,,,,,夷,0,-130,,,,,,西漢,,陳嬰孫，劉嫖夫,,,
3213,平陽公主 (漢景帝之女),平陽公主|主,30904,,1,陽信公主,,,,,,,0,0,,,,,,西漢,,漢武帝姐，曹時、夏侯頗、衛青妻，為漢武帝廣納後宮,-139,,
3214,衛子夫,衛子夫|子夫|衛夫人|皇后|衛皇后|后,30904,,1,孝武思皇后,衛,,子夫,,,思,0,-91,,9.9,,,,西漢,,漢武帝第二任皇后，歷史皇后在位時長第二，衛青姐，霍去病姨，漢宣帝曾祖母,,,
3215,衛媼,衛媼,30904,,1,,,,,,,,0,0,,,,,,西漢,,平陽公主家僮，衛子夫衛青母,,,
3216,衛青,衛青|青|長平侯|衛將軍|車騎將軍青|大將軍|大將軍青|衛|長平烈侯,30904,,,鄭青,,,仲卿,,,烈,0,-106,,,,,,西漢,,漢武帝時擊匈奴,,,
3217,鄭季,鄭季,30904,,,,,,,,,,0,0,,,,,,西漢,,平陽縣吏，與衛媼私通生衛青,,,
3218,公孫敖,公孫敖|敖|合騎侯|合騎侯敖|因杅將軍|因杅將軍敖|因杅,30904,,,,,,,,,,0,-96,,,,,,西漢,,漢武帝將軍，義渠人，騎郎時救衛青，擊匈奴勝負參半，坐行留被廢庶人，為兒單于左大都尉築塞外受降城，天漢四年擊匈奴，坐妻為巫蠱腰斬,,,
3219,劉登 (代王),代王登,30905,,,代共王,,,,,,共,0,-133,,,,,,西漢,,劉參子,,,
3220,郢 (閩越國王),閩越|閩粵|閩越王郢|越王|王|郢,30905,,,騶郢,,,,,騶,,0,-135,,,-155,-135,閩越,西漢,,無諸子，爭位成功，受劉駒指使攻滅東甌，攻南越被其弟餘善殺,,,
3221,騶望,東甌,30905,,,駱望|雒望|廣武侯,,,,,,,0,0,,,0,-138,東甌,西漢,,東甌國末代國王，被閩越攻，東甌內遷，漢武帝遷廬江郡,,,
3222,朱買臣,朱買臣,30906,,,,,,翁子|翁之,,,,0,-115,,,,,,西漢,,嚴助推薦任漢武帝中大夫、會稽太守、主爵都尉、丞相長史，因嚴助事為張湯死敵，逼死張湯三長史，逼死前妻，覆水難收，負薪掛角,,,
3223,吾丘壽王,吾丘壽王|壽王,30906,,,,吾丘,,子贛,,,,0,0,,,,,,西漢,,漢武帝侍中,-138,,吾丘音虞丘
3224,東方朔,東方朔|朔,30906,,,,,,曼倩,,,,-154,-93,,,,,,西漢,,漢武帝太中大夫，神異經,,,
3225,枚皋,枚皋|皋,30906,,,,,,少孺,,,,0,0,,,,,,西漢,,漢武帝郎，辭賦家，與東方朔并出，枚乘庶子,-138,,
3226,終軍,終軍,30906,,,終童,,,子云,,,,-133,-112,,,,,,西漢,,漢武帝諫大夫，出使南越勸歸漢，被呂嘉殺，請纓,,,
3227,曹時,平陽侯,30906,,,曹壽,,,,,,,0,-131,,,,,,西漢,,平陽公主夫，漢武帝微服私訪假稱對象,,,可能叫曹疇
3228,漢武帝微行主人翁,主人翁|翁,30906,,,,,,,,,,0,0,,,,,,西漢,4,漢武帝微行投止，欲害之未遂，後封羽林郎,-138,,
3229,漢武帝微行主人嫗,主人嫗|嫗,30906,,1,,,,,,,,0,0,,,,,,西漢,4,漢武帝微行投止，阻止翁害之，賜金千斤,-138,,
3230,楚靈王,靈王,30906,3,,,羋,圍|虔,,,熊,,0,-529,,,-540,-529,楚國,,,春秋楚王，弒君自立，造章華臺，好細腰，南橘北枳,,,
3231,慶忌,慶忌,30906,3,,,姬,慶忌,,,,,0,-518,,,,,,吳國,,吳王僚子，被要離殺，以捷著稱,,,管子中記載為妖怪
3232,夏育,育,30906,3,,,,,,,,,0,0,,,,,,衛國,,戰國時期衛國勇士，與孟賁、烏獲并稱,,,
3233,逄蒙,逄蒙,30906,3,,,,,,,,,0,0,,,,,,上古,1,后羿徒弟，六指，品行不端,,,
3234,趙眜,文王胡|南越王|南越王胡|胡|南越文王|文王,30907,,,趙胡|南越文帝,,,,,,文,-176,-125,,,-137,-125,南越國,西漢,,南越國第2代君主，趙佗孫,,,
3235,王恢 (大行令),王恢|大行|恢,30907,,,,,,,,,,0,-133,,,,,,西漢,,漢武帝大行令，反對和親，馬邑之謀提議者,,,
3236,間忌,間忌,30907,3,,簡忌,,,,,,,0,0,,,,,,西漢,3,劉長將領，漢文帝初期平叛南海王，遷上淦,,,
3237,閩越王,閩越王,30907,3,,,,,,,,,0,-163,,,0,-163,閩越,西漢,3,閩越國某代君主，被其弟甲殺,,,
3238,閩越王甲,甲,30907,3,,,,,,,,,0,0,,,-163,-155,閩越,西漢,3,閩越國某代君主，弒君，被誅,,,
3239,屠睢,屠睢,30907,3,,,,,,,,,0,-214,,,,,,秦朝,,第一次秦攻百越之戰將領，殺西甌首領譯吁宋後被反殺,,,
3240,史祿,監祿,30907,3,,,,祿,,,,,0,0,,,,,,秦朝,,秦水利學家，修筑靈渠,-215,取靈渠修成之年,史為官職名，非姓
3241,餘善,餘善|東越王|武帝,30908,,,東越武帝,,,,,,,0,-111,,,-135,-111,閩越(東越),西漢,,殺郢降漢，漢武帝封東越王，閩越二王并立，反漢被誅滅國,,,
3242,丑 (繇王),繇君丑|丑|越繇王|繇王,30908,,,,,,,,,,0,0,,,-135,-120,閩越(繇),西漢,,漢武帝封繇王，閩越二王并立,,,
3243,趙嬰齊 (南越國),嬰齊|明王,30908,,,,,,,,,明,0,-113,,,-125,-113,南越國,西漢,,南越國第3代君主，質漢時娶邯鄲樛后，廢長立幼,,,
3244,汲黯,汲黯|黯,30909,,,,,,長孺,,,,0,-108,,,,,,西漢,,漢武帝中大夫、主爵都尉，直諫,,,
3245,程不識,程不識|不識,30910,,,霸成侯,,,,,,,0,0,,,,,,西漢,,漢武帝車騎將軍，與李廣并稱，被灌夫罵一錢不值,-134,,
3401,李少君,李少君|少君,31001,,,,,,,,,,0,0,,,,,,西漢,,漢武帝方士，建議祠竈、煉金,-133,,
3402,趙脩,深澤侯,31001,,,,,,,,,,0,0,,,,,,西漢,3,西漢開國功臣趙將夕孫，舍人李少君,-133,,
3403,安期生,安期生|安期,31001,,,,,,,,,,0,0,,,,,,秦朝|西漢,,秦漢間方士，神化仙人,,,
3404,謬忌,謬忌,31001,,,薄誘忌,,,,,,,0,0,,,,,,西漢,,建議漢武帝祭祀太一神,-133,,
3405,聶壹,聶壹,31002,,,聶翁壹,,,,,,,0,0,,,,,,西漢,,雁門豪商，馬邑之謀發動者，張遼先祖,-133,,
3406,公孫賀,公孫賀|南窌侯|浮沮將軍|丞相|葛繹侯|賀|丞相,31002,,,,,,子叔,,,,0,-91,,,,,,西漢,,漢武帝太仆、丞相，祖父義渠人公孫昆邪，衛君孺夫，屢擊匈奴無功，泣涕封丞相，巫蠱之禍滅族,,,
3407,李息,李息|大行李息|息,31002,,,,,,,,,,0,0,,,,,,西漢,,漢武帝太中大夫、將軍，衛青副手，得渾邪王降漢信，平西羌亂,-133,,
3408,雁門尉史,雁門尉史|尉史|天王,31002,,,,,,,,,,0,0,,,,,,西漢|匈奴,,馬邑之謀被匈奴擒而告密,-133,,
3409,鄭當時,鄭當時|當時,31003,,,,,,莊,,,,0,0,,,,,,西漢,,漢武帝大司農，父鄭君為項羽死忠,,,
3410,灌夫,灌夫|夫,31003,,,,張|灌,,仲孺,,,,0,-132,,,,,,西漢,,漢武帝太仆，愛喝酒抬杠，竇嬰支持者，被田蚡滅族,,,
3411,薛澤,平棘侯|薛澤,31004,,,,,,,,,,0,0,,,,,,西漢,,漢武帝丞相，接任田蚡，開國功臣薛歐孫,-131,,
3412,常麗,常麗,31004,,,,,,,,,,0,0,,,,,,西漢,3,漢武帝中尉，贊河間獻王劉德,-130,,
3413,魯哀公,魯哀公|哀公,31004,3,,,姬,將,,,,哀,-508,-468,,,-494,-468,魯國,,,魯國第26代君主，政權被三桓把持,,,
3414,漢平帝,孝平,31004,2,,劉箕子,劉,衎,,,,平,-9,6,,2.3,-1,6,西漢,,,西漢第14代皇帝,,,
3415,唐蒙,唐蒙|蒙,31005,,,,,,,,,,0,0,,,,,,西漢,,漢武帝郎中將，開發夜郎,-130,,wiki做唐蒙 (漢朝)
3416,蜀賈人,蜀賈人,31005,,,,,,,,,,0,0,,,,,,西漢,4,答唐蒙問，告之枸醬出自蜀，販賣夜郎，夜郎役屬南越,-130,,
3417,多同,夜郎侯|多同|夜郎王,31005,,,多同米,,,,,,,0,0,,,,,夜郎,西漢,,隨南越滅國歸漢，漢武帝封夜郎王，夜郎自大，竹王三郎傳說,-130,,
3418,王然于,王然于,31005,,,,,,,,,,0,0,,,,,,西漢,3,司馬相如出使巴蜀西南夷副使，隨張騫赴身毒，勸滇王嘗羌入朝,-130,,
3419,楚服,楚服,31006,,,,,,,,,,0,-130,,,,,,西漢,,漢武帝時期女巫，教陳阿嬌詛咒衛子夫，被梟首示眾,,,
3420,張湯,張湯|湯|廷尉湯|御史大夫湯,31006,,,,張,湯,,,,,-155,-116,,,,,,西漢,,漢武帝中大夫、廷尉，酷吏，張良遠親，審訊老鼠，發明腹誹罪，被各路政敵逼死,,,
3421,董偃,董偃|主人翁|董君|偃,31006,,,,,,,,,,0,0,,,,,,西漢,,劉嫖的主人翁,-130,,
3422,豎刁,豎貂,31006,3,0,豎刀|豎貂,,,,,,,0,-642,,,,,,齊國,,齊桓公宦官，自宮求榮,,,
3423,易牙,易牙,31006,3,,雍巫|狄牙,,巫,,,,,0,0,,,,,,齊國,,齊桓公廚師，烹子,-642,取豎刁死日,
3424,慶父,慶父,31006,3,,共仲|仲慶父|孟慶父,姬,慶父,,,,共,0,-660,,,,,,魯國,,魯國卿大夫，魯莊公兄弟，三桓孟孫氏始祖，內亂制造者，慶父不死魯難未已,,,
3425,趙禹,趙禹|禹,31007,,,,,,,,,,0,0,,,,,,西漢,,周亞夫丞相史，漢武帝少府、廷尉、燕相，酷吏，與張湯共定律令，一意孤行，逼死張湯，晚節寬平,-130,,
3426,公孫弘,公孫弘|弘|公孫子|平津侯|丞相弘|平津獻侯,31007,,,,,,季,,,獻,-199,-121,,,,,,西漢,,漢武帝丞相，推廣儒術，勸殺主父偃，被朱買臣說服，外寬內深,,,
3427,轅固,轅固|固,31007,,,轅固生,,,,,,,0,0,,,,,,西漢,,漢景帝時湯武革命討論者，被竇太后拉去打野豬，漢武帝時受召，教育公孫弘，開創詩經齊詩派,-130,,-130年90多歲
3428,戾太子,皇子據|太子|戾太子|皇太子|衛太子,31008,,,,,,,,,戾,-128,-91,,,,,,西漢,,漢武帝衛子夫長子，死於巫蠱之禍,,,
3429,穢君南閭,東夷薉君|南閭,31009,,,,,,,,,,0,0,,,,,,朝鮮|西漢,,衛滿朝鮮屬國穢人君主，漢武帝時率28萬人降漢,-128,,
3430,主父偃,主父偃|偃,31009,,,,主父,偃,,,,,0,-126,,,,,,西漢,,漢武帝中大夫，推恩令，遷茂陵，五鼎食,,,
3431,嚴安,嚴安,31009,,,,莊,安,,,,,0,0,,,,,,西漢,,漢武帝郎中，諫止戰,-128,,
3432,徐樂,徐樂,31009,,,,,,,,,,0,0,,,,,,西漢,,漢武帝郎中，土崩瓦解,-128,,
3433,御史成,御史成,31009,3,,,,,,,,,0,0,,,,,,西漢,3,勸阻劉邦伐匈奴,,,無任何記載，出現于主父偃諫伐匈奴書中
3434,墨子,墨子,31009,3,,,子,翟,,,墨,,-468,-376,,,,,,宋國|楚國|魯國,,墨家創始人,,,
3435,范蠡,陶朱,31009,3,,鴟夷子皮|陶朱公|范伯,,蠡,少伯,,范,,-536,-448,10.22,,,,,楚國|越國,,助勾踐滅吳，歸隱經商，財神、商聖,,,
