索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,籍貫,作品,相關典故,人物組合,生僻度,簡述,記載年,記載年備註,wiki異名,備注
10488,閻詳,嚴詳|詳,51409,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝戊校尉，復立阿羅多為車師後部王，還卑君敦煌,153,,,
10489,馬惠,馬惠,51409,,1,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝乳母,154,,,
10490,馬惠子初,初,51409,,,,,,,,,,0,0,,,,,,東漢,,,,,3,馬惠子，封列侯,154,,,
10491,尹頌,尹頌,51409,,,,,,公孫,,,,0,157,,,,,,東漢,,,,,,漢桓帝光祿勳、司徒，薦段熲,,,尹頌 (東漢),
10492,公孫舉,公孫舉|舉,51409,,,,,,,,,,0,156,,,,,,東漢,,,,,1,漢桓帝時泰山琅邪賊，被段熲斬,,,,
10493,東郭竇,東郭竇|竇,51409,,,,,,,,,,0,156,,,,,,東漢,,,,,1,漢桓帝時泰山琅邪賊，被段熲斬,,,,
10494,韓縯,韓縯|縯,51410,,,,,,伯南,,,,0,0,,,,,,東漢,,,,,,漢桓帝太常、司空、司徒、司隸校尉，誅梁冀被免為庶人，劾奏左悺具瑗等，韓棱孫,155,,,
10495,且渠伯德,且渠伯德|伯德,51410,,,,,,,,,,0,0,,,,,,南匈奴,,,,,3,南匈奴且渠，反漢寇美稷，降張奐,155,,,
10496,張奐,張奐|奐,51410,,,,,,然明,,,,104,181,,,,,,東漢,敦煌,,,涼州三明,,漢桓帝安定屬國都尉、北中郎將，敗降左匈奴薁鞬伯德酹酒還金，平叛南匈奴，拘伊陵尸逐就欲廢之未果，因梁冀故吏免官，皇甫規七薦拜武威太守、度遼將軍、大司農，降匈奴烏桓二十萬口，平先零羌，漢靈帝護匈中郎將、大司農、太常，主張恩降東羌，竇武辛亥政變被利用以討伐之，拒絕封侯，蛇妖事勸罷黨錮被罰三月薪，董卓偶像,,,,
10497,張奐將領王衛,王衛,51410,,,,,,,,,,0,0,,,,,,東漢,,,,,3,張奐將領，招誘東羌共擊南匈奴,155,,,
10498,檀石槐,檀石槐,51411,,,,,,,,,,136,181,,,0,181,鮮卑,,,,,,,鮮卑大人，占匈奴故地，立庭於彈汙山歠仇水，寇雲中，漢桓帝封王和親不受，漢靈帝時大破三路漢匈聯軍,,,,
10499,韓韶,韓韶|韶,51411,,,,,,仲黃,,,,0,0,,,,,,東漢,潁川,,含笑入地,潁川四長,,漢桓帝司徒掾、嬴縣長，開倉賑飢民,156,,,
10500,段熲,段熲|熲|都鄉侯|新豐縣侯|段紀明,51411,,,,,,紀明,,,,0,179,,,,,,東漢,武威,,,涼州三明,,段會宗曾孫，漢桓帝遼東屬國都尉、議郎、中郎將、護羌校尉，偽造璽書破鮮卑，破斬公孫舉、東郭竇，破諸羌，斬燒何大帥，被郭閎歸罪下獄，復護羌校尉，斬首西羌二萬三千級，漢靈帝破羌將軍、侍中、御史中丞、司隸校尉、太尉、太中大夫、太尉，主張剿滅東羌，平東羌先零，阿附曹節王甫，與王甫誣殺劉悝，陽球誅王甫時自殺,,,,
10501,梁馬,馬|潁陰侯,51411,,,,,,,,,,0,0,,,,,,東漢,,,,,3,梁不疑子,156,,,
10502,梁桃,桃|城父侯,51411,,,,,,,,,,0,0,,,,,,東漢,,,,,3,梁胤子,156,,,
10601,朱達,朱達,51501,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝居風縣人，與蠻夷同反攻殺縣令，殺兒式，被魏朗破,157,,,
10602,兒式,兒式,51501,,,,,,,,,,0,157,,,,,,東漢,,,,,1,漢桓帝九真太守，被朱達殺,,,,
10603,魏朗,魏朗,51501,,,,,,少英,,,,0,168,,,,,,東漢,會稽,,,八俊,,漢桓帝九真都尉、尚書，討破朱達，竇武辛亥政變被譖通謀自殺,,,,
10604,天皇氏,皇,51501,3,,,望,獲,文生,天靈,,,0,0,,,0,0,上古,,,,,,,上古三皇之一,,,,
10605,伏羲,羲,51501,3,,,風,,,,,,0,0,,,0,0,上古,,,,,,,上古三皇之一,,,,
10606,孫朗 (東漢),孫朗|孫郎,51501,,,,,,代平,,,,0,0,,,,,,東漢,北海,,,,,漢桓帝太常、司空，誅梁冀被免為庶人,157,,,
10607,陳授,陳授|授,51501,,,,,,,,,,0,158,,,,,,東漢,,,,,1,漢桓帝太史令，歸咎日食於梁冀，被下獄死，其死成為誅梁冀導火索,,,,
10608,徐璜,徐璜|璜|徐臥虎|武原侯,51501,,0,,,,,,,,0,0,,,,,,東漢,,,,宦官五侯,,漢桓帝小黃門、中常侍，傳陳授歸咎日食於梁冀書，忿疾梁冀，廁中定計誅梁冀，封萬戶侯，虐遍天下,158,,,
10609,都紺,左谷蠡王,51502,,,,,,,,,,0,0,,,,,,南匈奴,,,,,3,張奐欲其代伊陵尸逐就為南單于未果,158,,,
10610,吳樹,吳樹|樹,51503,,,,,,,,,,0,0,,,,,,東漢,下邳,,,,1,漢桓帝宛令、荊州刺史，誅殺梁冀黨羽，被鴆殺,,,,
10611,侯猛,侯猛,51503,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝遼東太守，不謁梁冀被腰斬,,,,
10612,袁著,袁著|著,51503,,,,,,,,,,0,0,,,,,,東漢,汝南,,,,1,漢桓帝郎中，勸梁冀退位被追捕，假死發現被殺，袁盱族弟，袁賞子,,,,
10613,郝絜,郝絜|絜,51503,,,,,,,,,,0,0,,,,,,東漢,太原,,,,2,袁著友，不謁梁冀，自殺家人得免,,,,
10614,胡武,胡武|武,51503,,,,,,,,,,0,0,,,,,,東漢,太原,,,,1,袁著友，不謁梁冀，被誅連家六十餘人,,,,
10615,林慮侯劉承,林慮侯承,51503,,,,,,,,,,0,0,,,,,,東漢,,,,,3,耿姬從子，不給梁冀耿姬珍玩，被誅連家十餘人,,,,
10616,崔琦,崔琦|琦,51503,,,,,,子瑋,,,,0,0,,,,,,東漢,涿郡,,,,,作文章勸誡梁冀，被遣歸而後殺,,,崔琦 (東漢),
10617,鄧香,鄧香|香|安陽侯,51503,,,,,,,,,,0,0,,,,,,東漢,,,,,,鄧綏從兄子，漢桓帝郎中，鄧猛女父，早死，追贈車騎將軍並封侯,,,,
10618,鄧香妻宣,宣|昆陽君,51503,,1,,,,,,,,0,0,,,,,,東漢,,,,,3,鄧香妻，死後改嫁梁紀，鄧猛女母，梁冀欲殺之，告帝使誅梁冀,159,,,
10619,鄧猛女,猛|貴人|梁貴人|皇后|梁氏|薄氏|鄧氏|后|鄧后,51503,,1,,,,,,,,0,165,,,,,,東漢,,,,,,色美，孫壽引為貴人，梁冀認為女改姓梁，漢桓帝第2任皇后，與郭貴人互掐，被廢而死,,,,
10620,梁紀,梁紀|紀,51503,,,,,,,,,,0,0,,,,,,東漢,,,,,,鄧香妻宣後夫，孫壽舅,159,,,
10621,邴尊,邴尊,51503,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝議郎，鄧猛女姐夫，梁冀擔心其阻止認鄧猛女為女，刺殺之,,,,
10622,袁赦,袁赦|赦,51503,,0,袁朗,,,,,,,0,179,,,,,,東漢,,,,,,漢桓帝中常侍，鄧香妻宣鄰居，告其梁冀欲殺之，觸發誅梁冀事件，與袁逢袁隗家攀親，漢靈帝時被陽球下獄殺,,,,
10623,單超,單超|超|新豐侯,51503,,0,,,,,,,,0,160,,,,,,東漢,,,,宦官五侯,,漢桓帝中常侍、車騎將軍，與梁不疑有隙，廁中定計誅梁冀，帝齧其臂出血為盟，封侯二萬戶，牽連單匡案被第五種劾，反下其獄,,,,
10624,具瑗,具瑗|瑗|具獨坐|東武侯|都鄉侯,51503,,0,東武陽侯,,,,,,,0,165,,,,,,東漢,,,,宦官五侯,,漢桓帝黃門令，忿疾梁冀，廁中定計誅梁冀，封萬戶侯，虐遍天下，為救兄具恭被貶,,,,應為東武陽侯
10625,宦官張惲,張惲|惲,51503,,0,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝中黃門，梁冀親信，使入省中防政變，被具瑗收捕,159,,,
10626,尹勳,尹勳|勳,51503,,,宜陽都鄉亭侯,,,,,,,0,168,,,,,,東漢,,,,八顧,,漢桓帝尚書令、尚書，參與誅梁冀，封亭侯，韓縯劾奏被貶，定策竇武辛亥政變，審訊鄭颯，被王甫格殺,,,,
10627,司隸校尉張彪,張彪,51503,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝司隸校尉，參與誅梁冀,159,,,
10628,盛允,盛允,51504,,,,,,伯世,,,,0,0,,,,,,東漢,梁國,,,,,漢桓帝大鴻臚、司空、司徒,159,,,
10629,范滂,范滂|滂|范孟博,51504,,,,,,孟博,,,,137,169,,,,,,東漢,汝南,,,八顧,,黃瓊辟，漢桓帝清詔使，查奏冀州權豪，盛讚郭泰，為宗資功曹，牽連第一次黨錮之禍，獲釋後不謝霍諝，遁還鄉里，第二次黨錮之禍赴死,,,,
10630,徐稚,徐穉|穉|徐孺子|孺子,51504,,,,,,孺子,,,,97,168,,,,,,東漢,豫章,,陳蕃下榻,五處士,,漢桓帝處士，屢徵不仕，被稱南州高士，黃瓊弟子，徵辟不來死後奔喪,,,,
10631,姜肱,姜肱|肱|徵君,51504,,,,,,伯淮,,,,97,173,,,,,,東漢,彭城,,姜肱被,五處士|三姜,,與弟季江遇盜爭求被殺得免，漢桓帝徵辟不得，圖畫其形不許，兄弟三人一起睡,,,,
10632,袁閎,袁閎|閎,51504,,,,,,夏甫,,,,0,0,,,,,,東漢,汝南,,,五處士,,袁安玄孫，漢桓帝徵辟不仕，比汝南袁氏家族為三郤，黨錮之禍築土室自閉死宅，歷18年死,159,,,
10633,韋著,韋著|著,51504,,,,,,休明,,,,0,0,,,,,,東漢,京兆,,,五處士,,漢桓帝處士，隱居講授，後人設崩塌,159,,,
10634,李曇,李曇|曇,51504,,,,,,雲,,,,0,0,,,,,,東漢,潁川,,,五處士,,漢桓帝處士，苦孝繼母,159,,,
10635,姜仲海,仲海,51504,,,,,,,,,,0,0,,,,,,東漢,,,姜肱被,三姜,3,姜肱弟，兄弟三人一起睡,,,,
10636,姜季江,季江,51504,,,,,,,,,,0,0,,,,,,東漢,,,姜肱被,三姜,3,姜肱弟，遇盜爭求被殺得免，兄弟三人一起睡,,,,
10637,遇三姜盜,盜,51504,,,,,,,,,,0,0,,,,,,東漢,,,,,4,劫姜肱姜季江，二人爭求被殺，劫財而走，後歸還,,,,
10638,魏桓,魏桓|桓,51504,,,,,,仲英,,,,0,0,,,,,,東漢,安陽,,,,1,漢桓帝徵辟不仕,159,,,
10639,鄧香孫鄧康,康,51505,,,,,,,,,,0,0,,,,,,東漢,,,,,1,鄧猛女兄鄧演長子,159,,,
10640,鄧秉,秉,51505,,,,,,,,,,0,0,,,,,,東漢,,,,,1,鄧猛女兄鄧演三子,159,,,
10641,宦官劉普,劉普,51505,,0,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝小黃門，受寵封侯，韓縯劾奏被貶,159,,,
10642,李雲 (漢朝),李雲|雲,51505,,,,,,,,,,0,159,,,,,,東漢,甘陵,,,,,漢桓帝白馬令，公開上書劾封五侯，諷帝欲不諦，觸怒漢桓帝被殺,,,,
10643,管霸,管霸|霸|常侍,51505,,0,,,,,,,,0,168,,,,,,東漢,,,,,,漢桓帝中常侍，考李雲獄，為其求情不聽，侵吞良田被劉祐下獄，反坐之，被竇武誅,,,,
10644,杜眾,杜眾|眾,51505,,,,,,,,,,0,159,,,,,,東漢,弘農,,,,,漢桓帝五官掾，願與李雲同日死，下獄，成真,,,,
10645,沐茂,沐茂|茂,51505,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝雒陽市長，為李雲求情貶秩二等,159,,,
10646,上官資,上官資|資,51505,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝郎中，為李雲求情貶秩二等,159,,,
10647,周永,周永,51505,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝尚書，原梁冀黨，察覺勢頭不對站隊毀之得封侯,159,,,
10648,單匡,匡|單匡,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,2,單超兄單安子，漢桓帝濟陰太守，貪污被第五種劾,159,,,
10649,第五種,第五種|種,51506,,,,,,興先,,,,0,0,,,,,,東漢,,,,,,第五倫曾孫，漢桓帝兗州刺史，劾單匡單超，反被徙朔方，中途孫斌救之隱匿,159,,,
10650,衛羽,衛羽|羽,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,3,第五種從事，案單匡貪污，捕刺客任方,159,,,
10651,任方,任方|方,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,3,單匡客，刺殺衛羽未遂反被捕，越獄逃走,159,,,
10652,叔孫無忌,叔孫無忌,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝泰山賊，寇暴徐兗，殺泰山都尉侯章，被宗資討破,159,,,
10653,董援,董援,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,3,單超外孫，漢桓帝朔方太守，待整第五種未遂,159,,,
10654,孫斌,孫斌,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,3,第五種故吏，劫之隱匿避難,159,,,
10655,鄧萬世,鄧萬世|萬世|南鄉侯,51506,,,,,,,,,,0,165,,,,,,東漢,,,,,1,漢桓帝河南尹，鄧遵子，鄧猛女廢後被誅,,,,
10656,黃雋,黃雋|雋,51506,,,,,,,,,,0,0,,,,,,東漢,,,,,,漢桓帝尚書令,159,,,
10657,爰延,爰延|延,51506,,,,,,季平,,,,0,0,,,,,,東漢,陳留,,,,,漢桓帝侍中、五官中郎將、大鴻臚，答其為中主，諫遠小人不納辭官,159,,,
10658,李固子李基,基,51507,,,,,,憲公,,,,0,147,,,,,,東漢,,,,,1,李固長子，李固策罷使其歸鄉，事發死獄中,,,,
10659,李茲,茲,51507,,,,,,季公,,,,0,147,,,,,,東漢,,,,,2,李固次子，李固策罷使其歸鄉，事發死獄中,,,,
10660,李燮,燮|李燮,51507,,,,,,德公,,,,134,186,,,,,,東漢,,,,,,李固三子，李固策罷使其歸鄉，其姐李文姬定計，王成保全之，漢靈帝議郎，反對復安平王劉續國不聽，下獄旋復,,,,
10661,李文姬,文姬,51507,,1,,,,,,,,0,0,,,,,,東漢,,,,,1,李固女，李燮姐，趙伯英妻，定計保全李固孤兒李燮,159,,,
10662,趙伯英,趙伯英,51507,,,,,,,,,,0,0,,,,,,東漢,,,,,1,李文姬夫，同郡,147,,,
10663,王成,王成|成,51507,,,,,,,,,,0,0,,,,,,東漢,,,,,1,李固門生，李文姬托孤，偽裝賣卜，暗中撫養李燮,159,,,
10664,李燮所匿酒家,酒家,51507,,,,,,,,,,0,0,,,,,,東漢,,,,,4,王成藏匿李燮於酒家處，梁冀誅後得知實情,159,,,
10665,段珪,段珪|珪,51507,,0,,,,,,,,0,189,,,,,,東漢,,,,十常侍,,漢桓帝小黃門，放縱手下劫道，滕延捕殺反免其官，共謀誅殺何進，被閔貢逼投河死,,,,
10666,滕延,滕延|延,51507,,,,,,伯行,,,,0,0,,,,,,東漢,,,,,,漢桓帝濟北相，捕殺侯覽段珪手下劫匪，被免官,160,,,
10667,左勝,勝,51507,,,,,,,,,,0,0,,,,,,東漢,,,,,3,左悺兄，漢桓帝河東太守，被手下趙歧鄙視,160,,,
10668,趙岐,趙岐|岐,51507,,,趙歧,,,邠卿,,,,108,201,,,,,,東漢,京兆,孟子章句,,,,漢桓帝皮氏長，看不起左勝辭官，家屬被唐玹殺，逃亡賣餅，藏於孫嵩複壁中，漢獻帝太僕，李傕使鎮撫關東，和解袁紹公孫瓚使和親，奉使至壽春袁術憚之，畫家、經學家,,,,初名嘉，字臺卿
10669,唐玹,玹,51507,,,,,,,,,,0,0,,,,,,東漢,,,,,3,唐衡兄，漢桓帝京兆尹，殺盡趙岐家屬,160,,,
10670,孫賓碩,孫嵩,51507,,,,,,賓碩,,,,0,195,,,,,,東漢,安丘,,,,,營救而藏趙岐於複壁中,,,,
10671,燒何大帥,燒何大帥,51508,,,,,,,,,,0,160,,,,,,燒何羌,,,,,4,寇張掖被段熲斬,,,,
10672,侯章,侯章,51508,,,,,,,,,,0,160,,,,,,東漢,,,,,1,漢桓帝泰山都尉，被叔孫無忌攻殺,,,,
10673,宗資,宗資|資,51508,,,,,,叔都,,,,0,0,,,,,,東漢,南陽,,,,,宗均孫，漢桓帝中郎將、汝南太守，孤虛法破叔孫無忌，權利被功曹范滂架空,160,,,
10674,劉博 (任城王),參戶亭侯博|任城王|任城王博,51508,,,,,,,,,,0,174,,,,,,東漢,,,,,,河間王劉開子,,,,
10675,山昱,山昱,51508,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝益州刺史，擊破犍為屬國夷,161,,,
10676,劉寵 (東萊),劉寵|寵,51508,,,,,,祖榮,,,,0,0,,,,,,東漢,東萊,,,,,漢桓帝會稽太守、將作大匠、大鴻臚、司空，升遷時父老奉送，收一錢，漢靈帝宗正、司空、司徒、太尉，劉將閭後裔,161,,,
10677,郭閎,郭閎,51509,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝涼州刺史，歸罪段熲使下獄，治羌不利被皇甫規奏免,161,,,
10678,胡閎,胡閎,51509,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝濟南相，代段熲護羌校尉，羌亂轉盛,161,,,
10679,孫雋,孫雋,51509,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝安定太守，治羌不利被皇甫規奏免,162,,,
10680,被皇甫規免李翕,李翕,51509,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝安定屬國都尉，治羌不利被皇甫規奏免,162,,,
10681,張稟,張稟,51509,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝督軍御史，治羌不利被皇甫規奏免,162,,,
10682,被皇甫規免趙熹,趙熹,51509,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝漢陽太守，治羌不利被皇甫規奏免,162,,,
10683,滇昌,滇昌,51509,,,,,,,,,,0,0,,,,,,沈氐羌,,,,,3,沈氐羌大豪，率十餘萬口降皇甫規,162,,,
10684,飢恬,飢恬,51509,,,,,,,,,,0,0,,,,,,沈氐羌,,,,,3,沈氐羌大豪，率十餘萬口降皇甫規,162,,,
10685,侯輔,交趾刺史,51510,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝交趾刺史，長沙零陵賊起而逃跑,162,,,
10686,甘定,蒼梧太守,51510,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝蒼梧太守，長沙零陵賊起而逃跑,162,,,
10687,盛脩,盛脩,51510,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝御史中丞，討長沙零陵賊不克,162,,,
10688,馬睦,馬睦|睦,51510,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝謁者，擊艾縣賊不利逃跑，減死一等,162,,,
10689,劉度,劉度|度,51510,,,,,,,,,,0,0,,,,,,東漢|蜀漢,,,,,,漢桓帝荊州刺史，擊艾縣賊不利逃跑，減死一等，赤壁之戰時零陵太守，降劉備,162,,,
10690,逃跑李肅,李肅|肅,51510,,,,,,,,,,0,162,,,,,,東漢,,,,,3,漢桓帝南郡太守，武陵蠻反而逃跑，殺阻攔者胡爽，被棄市,,,,
10691,胡爽,胡爽|爽,51510,,,,,,,,,,0,162,,,,,,東漢,,,,,3,李肅主簿，死諫其不應逃跑被斬，漢桓帝拜其子嗣為郎,,,,
10692,度尚,度尚|尚|右鄉侯,51510,,,,,,博平,,,,117,166,,,,,,東漢,山陽,,,八廚,,漢桓帝右校令、荊州刺史、中郎將，朱穆薦，平荊州艾縣賊、桂陽賊，救陳球斬胡蘭，誣張磐入獄，對質而理屈，立曹娥碑，八廚之首,,,,
10693,太學生張鳳,張鳳,51511,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝時太學生，為皇甫規求情,162,,,
10694,許詡,許詡|許栩,51511,,,,,,,,,,0,0,,,,,,東漢,潁川,,,,3,漢桓帝衛尉、司徒，漢靈帝大鴻臚、司空、司徒,163,,,
10695,李研,李研,51511,,,,,,,,,,0,0,,,,,,東漢,,,,,1,漢桓帝時桂陽賊，被太守陳舉平,163,,,
10696,桂陽太守陳舉,陳舉,51511,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝桂陽太守，平李研,163,,,
10697,周景 (東漢),周景|景,51512,,,,,,仲饗,,,,0,168,,,,,,東漢,,,,,,周榮孫，周瑜從祖父，漢桓帝衛尉、司空、光祿勳、太尉，勸退宦官親族被納,,,,
10698,青州刺史羊亮,羊亮,51512,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝青州刺史，宦官親族，被楊秉周景劾免,164,,,
10801,茅容,茅容|容|季偉,51601,,,,,,季偉,,,,0,0,,,,,,東漢,陳留,,,,,四十為農夫，郭泰勸其學，能言者，徐稚與其言稼穡不言國家,164,,,
10802,符融,符融|融,51601,,,,,,偉明,,,,0,0,,,,,,東漢,陳留,,,,,薦郭泰於李膺，以黃允晉文經名不副實謂李膺,166,,,
10803,孟敏,孟敏,51601,,,,,,叔達,,,,0,0,,,,,,東漢,鉅鹿,,,,,甑破不視，郭泰勸令游學,,,,
10804,申屠蟠,申屠蟠|蟠,51601,,,,,,子龍,,,,0,0,,,,,,東漢,陳留,,,,,漆工出身，郭泰勸其從學，預見黨錮之禍，居樹屋得免，董卓徵之笑而不答，善終,164,,,
10805,庾乘,庾乘,51601,,,,,,世游,,,,0,0,,,,,,東漢,鄢陵,,,,,門士出身，郭泰勸其從學,,,,
10806,魏昭,魏昭|昭,51601,,,,,,,,,,0,0,,,,,,東漢,陳國,,,,,以童子拜師郭泰，三進粥,,,,
10807,左原,左原|原,51601,,,,,,,,,,0,0,,,,,,東漢,陳留,,,,,犯法學生，受郭泰勸善,,,,
10808,顏濁鄒,顏涿聚,51601,3,,顏庚,,,,,,,0,-472,,,,,,齊國,,,,,,梁甫巨盜，孔子弟子，彌子瑕妻兄，被智伯俘虜,,,,
10809,宋沖,宋沖,51601,,,,,,,,,,0,0,,,,,,東漢,,,,,3,郭泰同郡，勸郭泰出仕,,,,
10810,黃允,黃允|允,51601,,,,,,子艾|元艾,,,,0,0,,,,,,東漢,濟陰,,,,,受袁隗青睞，黜妻欲攀高枝，被妻公佈惡事廢,,,,
10811,袁隗,袁隗|隗,51601,,,,,,次陽,,,,0,190,,5.10.,,,,東漢,,,,,,袁湯三子，漢靈帝大鴻臚、司徒、太常，為王允求情，劉辯後將軍、太傅、參錄尚書事，矯詔斬樊陵許相，董卓忌恨袁紹殺之,,,,
10812,黃允妻,妻,51601,,1,,,,,,,,0,0,,,,,,東漢,,,黃允休妻,,5,黃允妻，夏侯氏，被黜，聚眾數黃允15惡事,,,,
10813,晉文經,晉文經,51601,,,,,,,,,,0,0,,,,,,東漢,漢中,,,,2,初與黃允齊名，後廢,,,,
10814,仇覽,仇香|香,51601,,,,,,季智,,,,0,0,,,,,,東漢,陳留,,,,,漢桓帝蒲亭長，感化不孝子陳元，郭泰師事之,,,,
10815,不孝子陳元,陳元|元,51601,,,,,,,,,,0,0,,,,,,東漢,,,,,3,不孝被母告，仇香感化之,,,,
10816,不孝子陳元母,母,51601,,1,,,,,,,,0,0,,,,,,東漢,,,,,4,陳元母，告仇香其子不孝,,,,
10817,王奐,王奐|奐,51601,,,,,,子炳,,,,0,0,,,,,,東漢,河內,,,,1,漢桓帝考城令，以一月工資助仇香上太學,,,,
10818,卜陽,卜陽|陽,51602,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝時桂陽宿賊，被度尚破,164,,,
10819,潘鴻,潘鴻|鴻,51602,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝時桂陽宿賊，被度尚破,164,,,
10820,胡騰,胡騰|騰,51602,,,,,,子升,,,,0,0,,,,,,東漢,桂陽,,,,,漢桓帝護駕從事，因帝南巡諫荊州刺史比司隸校尉，漢靈帝武府掾，收竇武尸而被禁錮，匿其孫竇輔,164,,,
10821,寇榮,寇榮|榮,51602,,,,,,,,,,0,164,,,,,,東漢,,,,,,寇恂曾孫，漢桓帝侍中，被陷害逃竄數年，上書求赦家人不得，被誅，寇氏廢,,,,
10822,益陽公主,益陽長公主,51602,,1,,,,,,,,0,0,,,,,,東漢,,,,,,漢桓帝妹，嫁寇榮從兄子,152,參與匽明會葬,,
10823,幽州刺史張敬,張敬,51602,,,,,,,,,,0,0,,,,,,東漢,,,,,3,漢桓帝幽州刺史，劾寇榮擅去邊,,,,
10824,史弼 (東漢),史弼|弼,51603,,,,,,公謙,,,,0,0,,,,,,東漢,陳留,,,,,漢桓帝北中軍候、平原相，勸先定劉悝小罪以保之不聽，拒不上報黨人被囚，以俸贖罪,165,,,
10825,侯參,參,51603,,,,,,,,,,0,165,,,,,,東漢,,,,,1,侯覽兄，漢桓帝益州刺史，楊秉劾奏貪污自殺,,,,
10826,齊懿公,懿公,51603,3,,,姜,商人,,,,,0,-609,,,-612,-609,齊國,,,,,,,齊桓公子，斷邴原尸足，竹中之難被殺,,,,
10827,邴歜,邴歜,51603,3,,丙戎,,,,,,,0,0,,,,,,齊國,,,,,,父邴原被齊懿公鞭尸，為其僕，殺齊懿公棄竹中,-609,,,歜音觸，右應為耳刀旁
10828,齊國邴原,邴歜之父,51603,3,,,,,,,,,0,0,,,,,,齊國,,,,,1,齊懿公為公子時與其爭奪采邑，管仲判給邴原，齊懿公即位後開棺斷其足,,,,
10829,閻職,閻職,51603,3,,雍職|庸職,,,,,,,0,0,,,,,,齊國,,,,,3,妻被齊懿公奪，為其參乘，殺齊懿公棄竹中,-609,,,
10830,左稱,南鄉侯稱|稱,51603,,,,,,,,,,0,165,,,,,,東漢,,,,,1,左悺兄，漢桓帝太僕，被韓縯劾奏自殺,,,,
10831,具恭,沛相恭,51603,,,,,,,,,,0,0,,,,,,東漢,,,,,3,具瑗兄，漢桓帝沛相，被韓縯劾奏下獄,165,,,
10832,郭貴人 (漢桓帝),郭貴人,51604,,1,,,,,,,,0,0,,,,,,東漢,,,,,,漢桓帝貴人，與鄧猛女互掐,165,,,
10833,鄧會,鄧會,51604,,,安陽侯,,,,,,,0,165,,,,,,東漢,,,,,1,漢桓帝虎賁中郎將，鄧猛女廢後被誅,,,,
10834,羊元羣,羊元羣|元羣,51604,,,,,,,,,,0,0,,,,,,東漢,,,,,2,漢桓帝宛陵大姓，貪污被李膺下獄，行賂宦官使反坐,165,,,
10835,單遷,遷,51604,,,,,,,,,,0,165,,,,,,東漢,,,,,3,單超弟，漢桓帝山陽太守，被馮緄考死,,,,
